player_id,name,age,gender,country,height,weight,ball_controlling_skills,body_reflexes,body_balance,jumping_skills,penalties_conversion_rate,mental_strength,goalkeeping_skills,defending_skills,passing_skills,dribbling_skills,shot_accuracy,body_strength_stamina,max_running_speed,strong_foot,behaviour_rating,matches_played,fitness_rating,trophies_won,dedication_level,coaching,years_of_experience,no_of_disqualifications,selection
PLID_6750,Bette Lipton,16,M,Portugal,6'0,152lbs,70.0,60.0,58.0,63.0,52.0,70.0,11.0,64.0,68.0,36.0,51.0,68.0,22.6,Any,7.0,0.0,7.9,4.0,High,Academy,1.0,0.0,1
PLID_1426,Marylouise Pitcher,24,F,France,6'0,184lbs,40.0,26.0,55.0,64.0,39.0,60.0,11.0,61.0,46.0,16.0,34.0,73.0,12.6,Right,,1.0,6.7,3.0,Low,Talent Hunt,10.0,0.0,1
PLID_14405,Kayleen Whitby,20,F,China PR,5'9,154lbs,50.0,72.0,72.0,68.0,40.0,54.0,10.0,61.0,53.0,24.0,46.0,66.0,21.2,None,6.0,0.0,7.5,2.0,Medium,Academy,5.0,0.0,1
PLID_12350,Bulah Vaughn,17,M,Italy,6'2,187lbs,58.0,50.0,65.0,72.0,44.0,62.0,9.0,66.0,41.0,24.0,38.0,62.0,21.2,Right,6.3,0.0,5.4,0.0,Medium,Talent Hunt,3.0,0.0,1
PLID_22317,Gina Toy,16,F,Republic of Ireland,5'10,163lbs,48.0,66.0,68.0,65.0,37.0,42.0,7.0,46.0,45.0,26.0,38.0,52.0,23.2,Left,4.2,0.0,6.6,5.0,Medium,Academy,2.0,0.0,0
PLID_18759,Michelina Rinaldo,16,M,Korea Republic,5'11,146lbs,60.0,66.0,69.0,63.0,57.0,42.0,11.0,28.0,42.0,32.0,50.0,63.0,27.9,Right,5.7,0.0,6.9,2.0,High,Academy,1.0,0.0,1
PLID_20187,Hilde Vickers,24,M,Mexico,5'7,154lbs,71.0,76.0,77.0,65.0,77.0,65.0,13.0,58.0,70.0,38.0,67.0,66.0,27.6,Right,5.4,0.0,7.7,5.0,Medium,Source,9.0,0.0,1
PLID_21102,Xenia Ellefson,29,F,Sweden,5'10,154lbs,73.0,65.0,70.0,68.0,70.0,75.0,11.0,68.0,76.0,34.0,74.0,65.0,20.5,Right,7.6,,7.0,3.0,Medium,Unknown,14.0,6.0,1
PLID_4551,Margareta Hanger,17,M,Spain,5'9,141lbs,64.0,67.0,73.0,35.0,42.0,59.0,11.0,52.0,64.0,33.0,51.0,54.0,21.4,Right,6.2,0.0,6.7,2.0,Medium,Talent Hunt,3.0,0.0,1
PLID_18306,Nova Adkins,27,M,England,5'10,,70.0,64.0,67.0,80.0,82.0,72.0,9.0,68.0,69.0,30.0,65.0,72.0,19.8,Any,6.2,0.0,7.1,4.0,High,Academy,12.0,0.0,1
PLID_2723,Polly Eriksen,18,M,Japan,6'0,178lbs,9.0,33.0,45.0,57.0,12.0,24.0,55.0,13.0,21.0,3.0,12.0,30.0,6.6,Right,2.3,1.0,1.5,0.0,Medium,Academy,3.0,0.0,0
PLID_5634,Magdalena Lufkin,20,M,Australia,5'10,154lbs,59.0,71.0,76.0,60.0,40.0,59.0,12.0,63.0,64.0,32.0,42.0,64.0,28.8,None,6.2,0.0,7.4,3.0,High,Academy,5.0,0.0,1
PLID_22453,Mervin Elem,16,M,Switzerland,5'11,154lbs,57.0,61.0,81.0,37.0,33.0,45.0,10.0,38.0,48.0,30.0,37.0,50.0,24.2,Right,4.4,0.0,6.1,5.0,Medium,Academy,2.0,0.0,1
PLID_13453,Franchesca Sprankle,24,F,Portugal,5'8,151lbs,66.0,74.0,82.0,82.0,41.0,59.0,13.0,70.0,62.0,34.0,50.0,64.0,28.1,Right,6.8,0.0,7.7,2.0,Medium,Talent Hunt,10.0,0.0,1
PLID_5088,Darlena Right,16,F,China PR,5'10,161lbs,58.0,77.0,68.0,61.0,32.0,55.0,11.0,58.0,41.0,30.0,29.0,56.0,27.2,Right,5.9,0.0,,2.0,Low,Talent Hunt,1.0,0.0,1
PLID_13507,Shona Aikins,22,F,Czech Republic,5'9,157lbs,73.0,77.0,69.0,74.0,79.0,70.0,12.0,43.0,66.0,36.0,69.0,62.0,30.8,Right,7.2,0.0,7.1,4.0,Medium,Academy,8.0,0.0,1
PLID_18850,Torri Valenzuela,16,F,Germany,5'10,162lbs,17.0,33.0,59.0,67.0,13.0,41.0,54.0,13.0,20.0,6.0,14.0,36.0,12.2,Right,,0.0,2.4,0.0,Medium,Academy,2.0,0.0,1
PLID_5246,Jocelyn Dunmire,16,M,Scotland,5'8,141lbs,55.0,61.0,53.0,79.0,44.0,58.0,12.0,60.0,45.0,27.0,40.0,52.0,23.4,None,6.4,0.0,6.2,3.0,Medium,Academy,2.0,0.0,1
PLID_2982,Elden Vidrio,36,F,Paraguay,5'11,187lbs,22.0,51.0,66.0,55.0,21.0,52.0,76.0,16.0,29.0,11.0,16.0,40.0,12.1,Right,7.2,39.0,2.1,5.0,Medium,Academy,21.0,4.0,1
PLID_18595,Mellissa Cha,26,F,Germany,5'8,159lbs,77.0,81.0,76.0,74.0,58.0,79.0,12.0,70.0,78.0,40.0,68.0,66.0,24.8,Right,7.7,38.0,7.3,5.0,Medium,Academy,12.0,6.0,1
PLID_662,Annika Loredo,16,F,Italy,6'0,168lbs,42.0,57.0,60.0,65.0,44.0,44.0,9.0,49.0,50.0,26.0,37.0,52.0,21.9,Right,4.7,0.0,4.4,7.0,Medium,Unknown,2.0,0.0,1
PLID_23050,Opal Robards,24,M,Netherlands,5'8,138lbs,69.0,89.0,73.0,64.0,62.0,69.0,12.0,38.0,63.0,38.0,59.0,50.0,32.2,Right,6.6,0.0,6.1,9.0,Medium,Source,10.0,0.0,1
PLID_11678,Enid Chadburn,16,M,China PR,5'9,154lbs,46.0,75.0,74.0,69.0,52.0,47.0,8.0,34.0,46.0,24.0,44.0,48.0,28.8,Left,4.7,0.0,5.7,2.0,Medium,Source,2.0,0.0,0
PLID_10006,Margurite Zeiler,18,M,Austria,5'10,159lbs,63.0,73.0,72.0,61.0,48.0,59.0,9.0,58.0,58.0,34.0,56.0,65.0,24.1,Right,5.8,0.0,7.6,2.0,High,Academy,3.0,0.0,0
PLID_6097,Deborah Viera,26,M,England,5'6,157lbs,52.0,62.0,77.0,59.0,28.0,46.0,10.0,60.0,45.0,24.0,29.0,59.0,24.1,Right,6.6,0.0,6.5,3.0,Medium,Academy,11.0,0.0,0
PLID_21770,Krystin Kropf,16,F,England,6'3,176lbs,71.0,66.0,57.0,69.0,72.0,70.0,11.0,35.0,53.0,36.0,62.0,70.0,27.8,Right,7.2,0.0,6.7,3.0,Medium,Academy,1.0,0.0,1
PLID_8739,Brandon Acheson,19,M,Japan,6'1,165lbs,,37.0,50.0,73.0,32.0,52.0,7.0,50.0,27.0,14.0,30.0,66.0,24.2,Right,4.1,0.0,6.4,4.0,Medium,Academy,4.0,0.0,0
PLID_7780,Shaquana Ruse,21,M,Chile,6'0,176lbs,53.0,51.0,42.0,73.0,44.0,54.0,10.0,61.0,54.0,24.0,45.0,74.0,20.0,Right,6.0,0.0,7.4,4.0,Medium,Talent Hunt,6.0,0.0,1
PLID_15708,Maudie Gard,24,M,Georgia,5'10,169lbs,59.0,61.0,63.0,45.0,48.0,58.0,7.0,32.0,48.0,31.0,58.0,64.0,23.5,Right,5.7,1.0,5.6,4.0,Medium,Academy,10.0,0.0,0
PLID_3617,Luisa Angeles,21,M,Gabon,6'1,182lbs,57.0,31.0,55.0,79.0,36.0,63.0,11.0,61.0,48.0,26.0,41.0,68.0,18.9,None,5.8,0.0,6.6,3.0,Low,Academy,7.0,0.0,1
PLID_13162,Lizette Zamarripa,26,F,Spain,5'11,159lbs,72.0,63.0,60.0,63.0,62.0,59.0,13.0,64.0,68.0,34.0,63.0,75.0,15.9,Any,5.1,0.0,7.6,2.0,Medium,Academy,11.0,0.0,1
PLID_19660,Keitha Afanador,26,M,Italy,6'3,176lbs,64.0,57.0,32.0,77.0,72.0,68.0,7.0,40.0,43.0,30.0,57.0,74.0,23.0,Left,6.5,0.0,6.2,3.0,High,Academy,12.0,0.0,0
PLID_6777,Fabiola Lenhardt,30,M,Portugal,6'2,172lbs,,56.0,53.0,67.0,66.0,82.0,11.0,71.0,72.0,37.0,69.0,64.0,19.1,Right,7.8,0.0,,2.0,Medium,Academy,16.0,0.0,1
PLID_15231,Dori Cockrum,26,F,England,5'9,146lbs,61.0,81.0,79.0,75.0,59.0,52.0,10.0,38.0,63.0,34.0,53.0,60.0,28.1,Left,5.8,0.0,,3.0,Medium,Academy,11.0,0.0,0
PLID_8831,Arielle Grantham,16,F,Republic of Ireland,5'11,143lbs,46.0,53.0,64.0,70.0,49.0,42.0,10.0,54.0,43.0,28.0,36.0,64.0,24.6,Right,5.0,0.0,6.9,3.0,Medium,Academy,2.0,0.0,0
PLID_10169,Genaro Heatherly,17,M,England,5'8,143lbs,62.0,88.0,78.0,63.0,52.0,61.0,14.0,47.0,58.0,35.0,55.0,68.0,33.1,Right,5.2,0.0,8.1,5.0,High,Talent Hunt,2.0,0.0,1
PLID_19216,Bette Beller,22,F,Turkey,6'2,,55.0,35.0,37.0,34.0,41.0,63.0,7.0,60.0,57.0,24.0,38.0,73.0,12.8,Any,6.0,0.0,6.8,5.0,Medium,Academy,7.0,0.0,0
PLID_12943,Janell Wetherell,23,M,Madagascar,6'0,183lbs,56.0,35.0,62.0,77.0,31.0,60.0,9.0,62.0,53.0,10.0,30.0,67.0,26.4,Left,7.0,0.0,6.1,2.0,Low,Academy,8.0,0.0,0
PLID_17677,Jong Clevenger,16,F,Republic of Ireland,5'9,160lbs,49.0,54.0,66.0,61.0,41.0,43.0,8.0,43.0,50.0,28.0,38.0,56.0,20.2,Right,4.6,0.0,5.9,4.0,Medium,Academy,2.0,0.0,0
PLID_4583,Pamula Pare,24,M,Netherlands,6'0,170lbs,64.0,64.0,65.0,73.0,48.0,68.0,9.0,73.0,62.0,32.0,50.0,80.0,25.6,Left,7.0,1.0,,0.0,Medium,Talent Hunt,10.0,0.0,1
PLID_17004,Evelyne Forsman,25,M,France,5'9,146lbs,74.0,76.0,73.0,79.0,70.0,62.0,13.0,43.0,68.0,39.0,75.0,50.0,24.8,None,6.0,0.0,3.9,5.0,Medium,Unknown,11.0,0.0,1
PLID_13612,Sherwood Mable,17,M,Argentina,6'0,185lbs,10.0,32.0,30.0,49.0,15.0,40.0,57.0,14.0,19.0,5.0,11.0,40.0,12.9,Right,5.8,1.0,2.4,0.0,Medium,Academy,3.0,0.0,0
PLID_12483,Eilene Mccool,20,F,Serbia,6'4,200lbs,34.0,41.0,49.0,70.0,43.0,66.0,9.0,62.0,52.0,19.0,54.0,78.0,18.4,Any,6.4,0.0,7.3,3.0,Medium,Academy,5.0,0.0,1
PLID_75,Vaughn Chauncey,19,F,Korea Republic,5'8,150lbs,65.0,84.0,90.0,67.0,53.0,53.0,9.0,46.0,54.0,36.0,57.0,45.0,27.9,None,5.8,0.0,6.5,3.0,High,Academy,4.0,0.0,1
PLID_12416,Laureen Resto,22,F,Republic of Ireland,5'10,161lbs,64.0,72.0,68.0,61.0,58.0,56.0,10.0,42.0,59.0,34.0,60.0,66.0,23.7,Any,6.3,0.0,6.9,2.0,Medium,Academy,8.0,0.0,0
PLID_18127,Karena Weisman,18,M,Australia,6'3,187lbs,54.0,53.0,49.0,65.0,36.0,42.0,12.0,56.0,51.0,28.0,39.0,68.0,23.9,Right,5.0,0.0,6.8,1.0,Medium,Academy,3.0,0.0,0
PLID_11122,Idalia Zwilling,16,F,Congo,5'11,154lbs,51.0,72.0,73.0,61.0,60.0,43.0,11.0,23.0,42.0,27.0,50.0,42.0,26.4,Right,4.6,0.0,4.9,0.0,Medium,Source,1.0,0.0,0
PLID_8174,Maudie Scherrer,17,F,Chile,5'9,165lbs,63.0,63.0,69.0,55.0,41.0,56.0,11.0,54.0,57.0,32.0,45.0,71.0,27.4,Right,4.5,1.0,7.6,4.0,Medium,Academy,2.0,0.0,0
PLID_5604,Neville Propp,16,M,England,5'11,143lbs,53.0,62.0,63.0,55.0,35.0,47.0,7.0,34.0,50.0,32.0,40.0,45.0,25.1,Any,3.9,0.0,4.8,4.0,Medium,Academy,1.0,0.0,0
PLID_2395,Jamey Soltis,19,F,Turkey,5'9,143lbs,64.0,87.0,88.0,61.0,51.0,59.0,14.0,57.0,61.0,34.0,49.0,57.0,25.8,Right,5.4,0.0,6.8,3.0,Medium,Academy,5.0,0.0,0
PLID_10308,Jenni Sather,21,M,Australia,5'11,159lbs,50.0,66.0,65.0,64.0,51.0,51.0,11.0,65.0,57.0,28.0,43.0,74.0,24.6,Left,5.9,,7.2,4.0,Medium,Talent Hunt,7.0,0.0,0
PLID_18204,Shawna Jelley,21,M,Chile,5'7,136lbs,69.0,88.0,89.0,,64.0,65.0,11.0,35.0,62.0,40.0,62.0,49.0,28.3,Left,5.8,0.0,6.2,4.0,Medium,Academy,7.0,0.0,0
PLID_21442,Jacklyn Raminez,22,M,Brazil,5'9,159lbs,73.0,81.0,76.0,76.0,63.0,65.0,12.0,40.0,68.0,39.0,61.0,64.0,29.2,Right,7.2,1.0,7.9,4.0,High,Academy,7.0,0.0,1
PLID_13581,Sade Orndorff,23,M,Uruguay,5'9,154lbs,65.0,69.0,73.0,66.0,65.0,51.0,12.0,30.0,58.0,33.0,58.0,55.0,26.0,Right,5.9,0.0,6.1,2.0,High,Source,9.0,0.0,0
PLID_21918,Loura Rippe,23,F,Norway,6'5,187lbs,56.0,50.0,53.0,62.0,67.0,60.0,12.0,44.0,47.0,29.0,57.0,78.0,20.4,Right,5.2,0.0,7.1,5.0,Medium,Academy,9.0,0.0,0
PLID_1392,Elden Boruff,25,F,Japan,6'1,176lbs,,33.0,37.0,70.0,32.0,57.0,10.0,56.0,44.0,12.0,33.0,76.0,19.3,Right,6.3,0.0,7.3,5.0,Medium,Academy,10.0,0.0,0
PLID_16066,Mellissa Lippert,19,M,Italy,6'0,183lbs,55.0,68.0,60.0,56.0,37.0,60.0,12.0,62.0,52.0,27.0,36.0,81.0,27.1,Right,6.3,0.0,9.6,4.0,High,Academy,5.0,0.0,1
PLID_18340,Alaina Seger,20,M,Tunisia,6'3,183lbs,61.0,63.0,55.0,74.0,66.0,65.0,9.0,66.0,53.0,30.0,48.0,66.0,25.8,Right,,0.0,6.4,3.0,Medium,Academy,6.0,0.0,1
PLID_17888,Jacklyn Wu,25,M,Argentina,5'7,154lbs,73.0,75.0,76.0,70.0,42.0,58.0,11.0,48.0,74.0,37.0,63.0,58.0,25.6,None,6.6,0.0,,2.0,Medium,Academy,11.0,0.0,1
PLID_2607,Eufemia Dolph,25,F,Serbia,6'1,159lbs,61.0,61.0,61.0,59.0,39.0,44.0,10.0,58.0,60.0,32.0,47.0,74.0,28.6,Right,5.3,0.0,9.1,2.0,Medium,Academy,11.0,0.0,0
PLID_12627,Kyung Sturdivant,27,M,Italy,6'0,161lbs,60.0,69.0,59.0,83.0,37.0,70.0,10.0,66.0,48.0,30.0,43.0,70.0,24.4,,6.9,0.0,6.7,2.0,Medium,Academy,12.0,0.0,1
PLID_14168,Azucena Goold,17,M,Brazil,6'4,189lbs,55.0,34.0,31.0,46.0,57.0,51.0,11.0,31.0,35.0,22.0,49.0,68.0,18.4,Right,4.7,0.0,5.4,2.0,Medium,Academy,2.0,0.0,0
PLID_4526,Charlesetta Ring,19,M,Canada,5'9,165lbs,62.0,72.0,74.0,82.0,32.0,59.0,10.0,60.0,57.0,33.0,39.0,74.0,29.5,Left,5.3,0.0,,2.0,High,Academy,5.0,0.0,1
PLID_8589,Caroline Bingham,19,F,Germany,6'0,165lbs,61.0,64.0,65.0,63.0,55.0,54.0,10.0,53.0,58.0,32.0,52.0,68.0,26.2,Left,5.3,1.0,,5.0,Medium,Academy,5.0,0.0,0
PLID_17358,Bernadine Broderson,24,M,Spain,6'0,162lbs,24.0,58.0,55.0,70.0,15.0,23.0,69.0,18.0,20.0,8.0,15.0,48.0,18.1,Right,5.4,,3.1,1.0,Medium,Academy,9.0,0.0,1
PLID_15923,Meaghan Lineman,16,M,Australia,5'10,149lbs,47.0,63.0,71.0,53.0,61.0,41.0,8.0,22.0,40.0,26.0,42.0,50.0,24.1,Left,3.9,0.0,5.6,5.0,Medium,Academy,2.0,0.0,0
PLID_1157,Aleta Payan,21,M,Japan,5'5,138lbs,65.0,89.0,88.0,87.0,43.0,58.0,10.0,44.0,63.0,34.0,52.0,52.0,24.1,Right,5.4,0.0,7.0,4.0,High,Source,7.0,0.0,0
PLID_20230,Vinnie Meaders,24,M,France,5'9,141lbs,58.0,71.0,75.0,68.0,56.0,52.0,11.0,30.0,58.0,31.0,53.0,62.0,24.9,None,5.6,0.0,6.9,3.0,Medium,Academy,9.0,0.0,0
PLID_2501,Marvella Colella,21,M,Wales,5'11,154lbs,73.0,80.0,76.0,68.0,67.0,64.0,8.0,44.0,64.0,38.0,65.0,68.0,28.5,Left,5.2,0.0,7.5,6.0,High,Academy,6.0,0.0,1
PLID_3406,Levi Calderwood,27,M,England,5'11,159lbs,55.0,63.0,77.0,81.0,59.0,75.0,12.0,64.0,59.0,32.0,51.0,74.0,24.2,Right,5.4,0.0,7.7,3.0,Medium,Talent Hunt,13.0,0.0,0
PLID_1139,Codi Burkley,18,F,Sweden,5'10,163lbs,71.0,71.0,75.0,72.0,67.0,66.0,10.0,42.0,62.0,36.0,62.0,70.0,27.4,Right,6.3,0.0,8.3,6.0,Medium,Source,3.0,0.0,1
PLID_5084,Mara Plante,34,M,England,6'0,160lbs,52.0,34.0,55.0,73.0,42.0,67.0,11.0,68.0,49.0,24.0,38.0,64.0,11.2,Left,6.4,0.0,5.2,1.0,Medium,Talent Hunt,20.0,0.0,1
PLID_319,Zoe Poehler,27,F,China PR,5'8,,69.0,68.0,66.0,62.0,62.0,70.0,12.0,60.0,67.0,36.0,63.0,64.0,30.1,Right,5.9,37.0,6.5,4.0,Medium,Academy,,5.0,0
PLID_14524,Lorriane Bodine,16,M,Brazil,6'0,165lbs,73.0,68.0,70.0,70.0,60.0,62.0,10.0,35.0,61.0,37.0,64.0,65.0,27.9,Any,6.5,0.0,7.0,5.0,Medium,Academy,1.0,0.0,1
PLID_12439,Shelby Eisele,24,M,Senegal,6'0,174lbs,70.0,69.0,57.0,76.0,73.0,66.0,12.0,42.0,57.0,38.0,68.0,68.0,26.7,Right,7.1,1.0,6.1,5.0,High,Academy,10.0,0.0,1
PLID_17847,Opal Esser,29,F,Japan,5'6,158lbs,48.0,73.0,72.0,63.0,24.0,56.0,12.0,62.0,48.0,26.0,29.0,62.0,25.1,Left,6.3,0.0,6.6,4.0,Medium,Academy,15.0,0.0,0
PLID_5331,Antonietta Dundon,26,M,Thailand,5'11,157lbs,68.0,65.0,58.0,55.0,51.0,46.0,11.0,38.0,49.0,36.0,63.0,66.0,25.1,None,6.3,0.0,7.3,4.0,Medium,Academy,11.0,0.0,0
PLID_1072,Jennell Dickison,18,F,United States,6'5,202lbs,49.0,32.0,35.0,39.0,55.0,46.0,9.0,47.0,39.0,24.0,52.0,69.0,14.4,None,4.5,0.0,5.4,0.0,Medium,Academy,4.0,0.0,0
PLID_21377,Cole Foland,26,M,Kosovo,5'11,176lbs,63.0,69.0,72.0,64.0,59.0,60.0,10.0,46.0,61.0,32.0,63.0,71.0,25.8,Any,6.2,1.0,7.0,3.0,Medium,Academy,12.0,0.0,0
PLID_7456,Alysa Bulfer,28,F,Brazil,5'11,165lbs,71.0,73.0,74.0,59.0,67.0,66.0,12.0,42.0,59.0,40.0,60.0,66.0,26.4,Left,7.0,0.0,6.8,5.0,Medium,Academy,14.0,0.0,0
PLID_22854,Evelyne Burkley,23,F,Argentina,5'10,176lbs,74.0,73.0,75.0,77.0,71.0,77.0,10.0,38.0,68.0,40.0,74.0,76.0,28.5,Right,7.4,0.0,8.3,4.0,Medium,Source,8.0,0.0,1
PLID_14924,Nilda Saraiva,20,M,Saudi Arabia,5'10,161lbs,60.0,73.0,60.0,84.0,40.0,47.0,12.0,62.0,58.0,29.0,48.0,74.0,27.1,Left,5.7,1.0,,4.0,Medium,Academy,6.0,0.0,0
PLID_12063,Ilda Ver,16,M,Argentina,6'1,182lbs,29.0,47.0,33.0,66.0,21.0,31.0,48.0,16.0,38.0,8.0,22.0,46.0,12.6,None,3.5,0.0,3.5,3.0,Medium,Academy,2.0,0.0,0
PLID_13152,Laureen Eriksen,17,M,Paraguay,5'11,148lbs,64.0,72.0,66.0,,58.0,52.0,11.0,31.0,54.0,36.0,54.0,52.0,28.6,Left,4.6,0.0,5.0,0.0,Medium,Academy,3.0,0.0,1
PLID_5254,Lorie Myers,16,M,Germany,6'0,168lbs,64.0,66.0,59.0,62.0,43.0,50.0,9.0,57.0,58.0,31.0,42.0,67.0,24.6,Left,6.2,0.0,7.1,2.0,Medium,Academy,1.0,0.0,1
PLID_8343,Earlie Jarnigan,20,M,Korea Republic,5'8,143lbs,63.0,74.0,75.0,80.0,36.0,48.0,9.0,65.0,62.0,34.0,53.0,68.0,29.4,Right,6.8,1.0,7.5,6.0,High,Unknown,6.0,0.0,1
PLID_13916,Xavier Youngquist,20,M,England,5'11,171lbs,54.0,56.0,73.0,61.0,42.0,56.0,8.0,46.0,52.0,28.0,46.0,58.0,23.5,Any,5.0,0.0,5.9,3.0,Medium,Academy,5.0,0.0,0
PLID_8455,Margrett Mast,21,F,Spain,5'10,158lbs,68.0,70.0,64.0,73.0,68.0,68.0,12.0,28.0,55.0,36.0,60.0,68.0,25.8,Right,7.0,1.0,7.4,3.0,Medium,Source,7.0,0.0,1
PLID_22696,Teri Ankrom,20,M,Colombia,5'11,154lbs,65.0,59.0,64.0,78.0,36.0,67.0,12.0,66.0,68.0,33.0,44.0,78.0,22.5,Right,6.2,1.0,8.7,2.0,Medium,Academy,6.0,0.0,1
PLID_9726,Magdalena Kovach,21,M,Italy,6'0,178lbs,63.0,72.0,70.0,48.0,51.0,64.0,11.0,57.0,64.0,32.0,52.0,68.0,26.9,Right,6.3,0.0,7.9,5.0,Medium,Academy,6.0,0.0,0
PLID_17919,Evelina Robbs,20,M,Congo,5'11,165lbs,56.0,57.0,67.0,49.0,47.0,52.0,10.0,65.0,53.0,30.0,42.0,68.0,24.8,Right,5.7,0.0,7.3,4.0,Medium,Talent Hunt,5.0,0.0,0
PLID_8417,Vannesa Grassi,27,F,Belgium,6'1,179lbs,65.0,52.0,49.0,54.0,71.0,71.0,11.0,65.0,52.0,22.0,47.0,71.0,19.1,Right,6.6,0.0,7.0,7.0,Medium,Talent Hunt,12.0,0.0,1
PLID_10386,Meghan Macrae,25,M,Israel,6'0,157lbs,,87.0,71.0,73.0,65.0,73.0,12.0,49.0,72.0,42.0,,69.0,26.5,Right,7.8,1.0,7.6,7.0,High,Source,11.0,0.0,1
PLID_8975,Enedina Teamer,27,F,Bulgaria,6'0,163lbs,17.0,21.0,54.0,30.0,20.0,62.0,67.0,17.0,22.0,8.0,17.0,26.0,8.2,,6.3,1.0,2.8,3.0,Medium,Unknown,13.0,0.0,0
PLID_7689,Bill Para,29,M,Spain,6'0,170lbs,54.0,61.0,59.0,71.0,34.0,50.0,13.0,66.0,49.0,17.0,35.0,58.0,20.9,Right,5.9,0.0,5.3,5.0,Low,Academy,14.0,0.0,0
PLID_14067,Neville Lucarelli,16,F,France,6'2,183lbs,57.0,45.0,44.0,61.0,41.0,36.0,11.0,47.0,56.0,27.0,52.0,58.0,23.9,Right,5.0,0.0,5.2,5.0,Medium,Academy,2.0,0.0,0
PLID_8088,Dwain Harn,20,M,Belgium,5'10,167lbs,63.0,70.0,62.0,64.0,50.0,47.0,11.0,65.0,54.0,34.0,46.0,74.0,30.8,Right,6.8,1.0,8.0,0.0,Medium,Academy,6.0,0.0,1
PLID_20332,Cyrus Sorrels,16,M,Georgia,6'0,161lbs,56.0,58.0,64.0,61.0,60.0,54.0,11.0,28.0,38.0,30.0,47.0,55.0,24.2,Right,4.6,1.0,,3.0,Medium,Academy,1.0,0.0,0
PLID_10450,Palma Frierson,20,M,Germany,5'11,159lbs,65.0,67.0,70.0,71.0,55.0,72.0,12.0,69.0,64.0,33.0,54.0,78.0,22.8,None,6.3,0.0,8.5,2.0,Medium,Talent Hunt,6.0,0.0,1
PLID_21128,Selena Chabot,17,M,Argentina,6'2,179lbs,38.0,31.0,53.0,83.0,42.0,43.0,10.0,57.0,31.0,16.0,35.0,61.0,19.8,Right,,0.0,5.7,1.0,Low,Academy,3.0,0.0,1
PLID_10732,Bulah Howey,19,M,Montserrat,6'1,201lbs,37.0,38.0,42.0,70.0,36.0,44.0,12.0,57.0,39.0,16.0,35.0,64.0,24.8,Right,,1.0,5.5,0.0,Medium,Unknown,4.0,0.0,0
PLID_19624,Aaron Jilek,19,M,Germany,6'4,198lbs,20.0,35.0,38.0,67.0,18.0,26.0,68.0,16.0,24.0,6.0,13.0,54.0,12.1,Right,6.5,0.0,3.5,0.0,Medium,Academy,5.0,0.0,1
PLID_18802,Livia Roger,20,M,Colombia,6'1,165lbs,,52.0,42.0,40.0,33.0,57.0,12.0,62.0,52.0,29.0,35.0,79.0,31.3,Right,4.8,1.0,8.1,4.0,Medium,Academy,6.0,0.0,1
PLID_1150,Cyrus Snelling,24,M,Japan,5'6,141lbs,63.0,77.0,91.0,88.0,40.0,61.0,11.0,38.0,56.0,35.0,53.0,53.0,24.6,Right,5.6,0.0,6.0,2.0,Medium,Unknown,9.0,0.0,0
PLID_8365,Nana Pitcher,22,F,Colombia,5'8,143lbs,69.0,79.0,81.0,76.0,53.0,69.0,13.0,48.0,58.0,40.0,61.0,68.0,32.9,None,6.6,1.0,6.5,4.0,High,Academy,7.0,0.0,1
PLID_14083,Shaniqua Furrow,17,F,Spain,5'10,154lbs,61.0,75.0,61.0,62.0,59.0,62.0,11.0,47.0,61.0,36.0,60.0,62.0,28.6,Left,6.5,0.0,6.1,3.0,High,Academy,2.0,0.0,1
PLID_6967,Deanna Delp,20,M,Colombia,5'9,152lbs,77.0,84.0,74.0,76.0,58.0,66.0,11.0,51.0,73.0,41.0,59.0,58.0,29.2,Right,6.3,0.0,6.8,2.0,Medium,Academy,6.0,0.0,1
PLID_12689,Benny Stonecipher,20,M,England,5'9,181lbs,60.0,69.0,70.0,59.0,60.0,51.0,11.0,33.0,49.0,34.0,55.0,72.0,31.5,Right,5.7,0.0,,2.0,Medium,Source,5.0,0.0,0
PLID_20533,Ranee Richart,22,M,Colombia,5'9,,65.0,66.0,73.0,67.0,47.0,61.0,9.0,62.0,64.0,30.0,46.0,72.0,25.5,,5.9,0.0,8.0,3.0,Medium,Academy,8.0,0.0,0
PLID_22518,Cedrick Mccleery,30,F,Argentina,5'3,123lbs,71.0,92.0,89.0,93.0,69.0,72.0,9.0,44.0,62.0,36.0,67.0,55.0,32.4,Right,5.9,0.0,7.9,3.0,High,Source,16.0,0.0,1
PLID_5505,Lesli Lybrand,25,M,Portugal,5'11,167lbs,56.0,61.0,62.0,87.0,55.0,66.0,12.0,66.0,53.0,28.0,51.0,52.0,18.8,Left,6.3,39.0,3.2,1.0,Medium,Academy,10.0,5.0,1
PLID_20274,Pattie Gourlay,22,F,Italy,5'11,163lbs,79.0,75.0,68.0,68.0,78.0,73.0,9.0,51.0,71.0,41.0,72.0,70.0,27.8,Right,,38.0,8.0,5.0,High,Academy,7.0,4.0,1
PLID_9827,America Okeefe,29,F,Brazil,5'8,141lbs,71.0,84.0,83.0,74.0,50.0,66.0,10.0,66.0,68.0,38.0,52.0,63.0,27.4,Right,6.4,0.0,8.1,3.0,Medium,Academy,14.0,0.0,1
